Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,20,TOT,NBA,SG,77,60,1916,251,584,.430,38,130,.292,213,454,.469,.462,41,53,.774,75,182,257,179,59,20,71,114,581
2002-03,21,PHO,NBA,SG,82,34,2255,316,796,.397,75,205,.366,241,591,.408,.444,96,124,.774,57,207,264,210,62,19,108,143,803
2003-04,22,PHO,NBA,SG,82,77,3331,555,1291,.430,83,272,.305,472,1019,.463,.462,174,232,.750,80,305,385,362,93,26,199,177,1367
2004-05,23,PHO,NBA,SF,82,82,3240,544,1179,.461,177,370,.478,367,809,.454,.536,135,180,.750,120,302,422,291,79,24,148,167,1400
2005-06,24,ATL,NBA,SG,82,82,3340,632,1395,.453,128,360,.356,504,1035,.487,.499,261,330,.791,98,237,335,536,103,31,267,187,1653
2006-07,25,ATL,NBA,SG,57,57,2359,536,1139,.471,119,312,.381,417,827,.504,.523,235,314,.748,53,186,239,249,60,11,176,115,1426
2007-08,26,ATL,NBA,SG,82,82,3343,647,1497,.432,169,444,.381,478,1053,.454,.489,316,379,.834,83,284,367,474,84,18,223,168,1779
2008-09,27,ATL,NBA,SG,79,79,3124,620,1420,.437,149,414,.360,471,1006,.468,.489,299,362,.826,65,281,346,455,84,19,195,176,1688
2009-10,28,ATL,NBA,SG,76,76,2886,635,1386,.458,129,350,.369,506,1036,.488,.505,220,269,.818,74,279,353,369,82,5,145,145,1619
2010-11,29,ATL,NBA,SG,72,72,2554,514,1161,.443,89,300,.297,425,861,.494,.481,195,243,.802,59,232,291,338,47,7,146,131,1312
2012-13,31,BRK,NBA,SG,72,72,2642,445,1052,.423,148,395,.375,297,657,.452,.493,132,161,.820,53,165,218,253,49,14,123,99,1170
2013-14,32,BRK,NBA,SG,79,79,2575,462,1018,.454,162,404,.401,300,614,.489,.533,159,195,.815,48,222,270,216,47,10,120,129,1245
2014-15,33,BRK,NBA,SG,80,80,2791,446,1025,.435,121,337,.359,325,688,.472,.494,141,176,.801,53,331,384,292,59,14,137,120,1154
