Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1962-63,22,STL,NBA,SG,77,0,1845,295,708,.417,0,0,0,295,708,.417,.417,188,261,.720,0,0,258,252,0,0,0,201,778
1963-64,23,STL,NBA,SG,68,0,1340,238,538,.442,0,0,0,238,538,.442,.442,107,148,.723,0,0,126,129,0,0,0,166,583
1964-65,24,STL,NBA,SG,75,0,1965,344,811,.424,0,0,0,344,811,.424,.424,182,242,.752,0,0,173,157,0,0,0,192,870
1965-66,25,TOT,NBA,PG,56,0,1219,182,474,.384,0,0,0,182,474,.384,.384,106,144,.736,0,0,109,140,0,0,0,99,470
1965-66,25,STL,NBA,PG,19,0,445,72,192,.375,0,0,0,72,192,.375,.375,46,62,.742,0,0,46,36,0,0,0,39,190
1965-66,25,DET,NBA,PG,37,0,774,110,282,.390,0,0,0,110,282,.390,.390,60,82,.732,0,0,63,104,0,0,0,60,280
1966-67,26,DET,NBA,SG,51,0,680,85,226,.376,0,0,0,85,226,.376,.376,50,74,.676,0,0,67,75,0,0,0,54,220
1967-68,27,PTP,ABA,SG,74,0,2858,512,1350,.379,137,410,.334,375,940,.399,.430,308,416,.740,0,0,298,142,0,0,171,203,1469
1968-69,28,MNP,ABA,SG,69,0,2301,415,1170,.355,145,523,.277,270,647,.417,.417,253,329,.769,44,121,165,107,0,0,150,178,1228
1969-70,29,PTP,ABA,SG,21,0,401,66,180,.367,24,82,.293,42,98,.429,.433,48,70,.686,17,11,28,22,0,0,23,53,204
